YEAR,MO,DY,CLRSKY_SFC_SW_DWN,ALLSKY_KT,ALLSKY_SFC_LW_DWN,ALLSKY_SFC_PAR_TOT,CLRSKY_SFC_PAR_TOT,ALLSKY_SFC_UVA,ALLSKY_SFC_UVB,ALLSKY_SFC_SW_DWN,T2M,QV2M,PRECTOTCORR,WD10M
2023,3,18,5.99,0.55,328.23,86.45,109.23,11.02,0.26,4.73,15.12,6.9,1.16,185.06
2023,3,19,6.39,0.41,342.63,66.56,116.99,9.01,0.2,3.62,13.86,7.45,6.06,250.38
2023,3,20,6.22,0.31,335.65,51.85,113.59,7.11,0.17,2.76,12.44,7.39,7.9,272
2023,3,21,6.56,0.51,319.29,82.07,120.23,10.93,0.23,4.52,13.82,7.26,0.06,245.94
2023,3,22,6.3,0.51,317.02,82.21,114.09,10.6,0.22,4.51,14.64,7.51,0.01,203.88
2023,3,23,5.98,0.34,346.34,57.51,109.31,7.55,0.17,3.04,16.87,7.14,0.02,90.5
2023,3,24,6.15,0.65,342.57,106.77,113.05,13.32,0.3,5.83,20.92,7.75,0.35,116.56
2023,3,25,5.98,0.28,365.32,49.37,110.27,6.59,0.14,2.55,18.9,9.46,2.34,193
2023,3,26,6.42,0.6,337.13,100.32,117.38,12.73,0.26,5.49,17.37,8.91,0.09,289.38
2023,3,27,6.83,0.66,312.27,111.12,124.14,14.2,0.29,6.12,16.47,7.93,0,232.81
2023,3,28,6.93,0.71,298.32,119.18,125.55,15.13,0.34,6.57,16.72,6.96,0,194.19
2023,3,29,6.74,0.54,333.8,91.83,122.23,12.04,0.28,5.04,15.16,6.77,0.02,251.56
2023,3,30,6.93,0.39,335.42,68.06,125.66,9.32,0.21,3.69,12.32,5.74,0.18,276.5
2023,3,31,7.2,0.7,293.8,117.7,128.6,14.97,0.3,6.58,11.87,4.52,0.01,283.88
2023,4,1,7.06,0.71,293.39,122.37,128.74,15.52,0.37,6.7,13.22,5.55,0,228.62
2023,4,2,7.18,0.75,287.32,130.07,130.08,16.41,0.38,7.15,15.83,6.23,0,184.25
2023,4,3,7.21,0.76,296.02,129.9,129.25,16.26,0.38,7.23,20.22,5.25,0,133.25
2023,4,4,7.27,0.76,295.2,128.41,127.88,16.08,0.37,7.29,20.78,5,0,202.94
2023,4,5,6.83,0.65,317.02,113.47,123.83,14.34,0.36,6.27,16.65,7.69,0,278.25
2023,4,6,7.17,0.63,312.3,111.56,130.86,14.29,0.35,6.14,16.07,7.2,0,239.56
2023,4,7,6.87,0.66,322.3,115.89,122.43,14.48,0.34,6.51,20.5,6.04,0,189
2023,4,8,6.64,0.42,339.95,75.55,118.66,9.64,0.25,4.15,21.8,6.41,0,124.75
2023,4,9,6.54,0.52,370.87,93.14,116.9,11.54,0.32,5.16,24.91,7.45,0,219.06
2023,4,10,6.6,0.55,372.17,100.17,121.72,12.67,0.33,5.41,24.75,8.42,1.5,172.38
2023,4,11,6.66,0.29,349.76,53.91,118.81,7.26,0.18,2.9,17.46,9.03,0.56,263.94
2023,4,12,7.03,0.28,337.23,54.59,127.68,7.74,0.21,2.79,12.62,7.32,10.3,230.5
2023,4,13,7.04,0.39,333.16,74.27,127.22,9.91,0.23,3.94,13.83,7.39,15.06,240.62
2023,4,14,7.63,0.76,294.46,137.71,137.62,17.43,0.42,7.6,16.86,6.65,0.01,166.5
2023,4,15,7.27,0.63,321.92,115.59,131.22,14.65,0.37,6.4,20.12,6.9,0,182.94
2023,4,16,7.26,0.71,334.24,134.02,134.07,16.95,0.46,7.24,22.33,7.81,0,175.44
2023,4,17,7.27,0.71,353.58,134.84,135.3,17.07,0.43,7.22,24.23,9.64,0,163.19
2023,4,18,7.33,0.71,341.32,134.54,134.7,16.96,0.48,7.3,25.23,8.24,0,188.62
2023,4,19,7.15,0.63,350.98,120.2,131.74,15.34,0.46,6.5,25.26,6.96,0,191.31
2023,4,20,7.61,0.67,332.87,128.02,140.5,16.57,0.49,6.91,19.3,9.16,0,277.88
2023,4,21,7.93,0.73,307.62,139.41,144.74,17.97,0.52,7.61,17.33,7.2,0,241.75
2023,4,22,7.53,0.72,313.16,135.77,136.71,17.09,0.47,7.46,18.58,6.47,0,192.12
2023,4,23,7.25,0.61,335.38,116.34,132.38,14.7,0.41,6.35,19.36,7.2,0,252.75
2023,4,24,7.91,0.75,303.38,144.02,143.49,18.26,0.41,7.89,18.81,6.65,0,235
2023,4,25,8.1,0.77,295.37,144.98,145.51,18.47,0.48,8.02,18.19,7.02,0,220.81
2023,4,26,8.16,0.77,296.16,147.76,147.04,18.82,0.47,8.14,18.41,6.16,0,211.88
2023,4,27,8.05,0.76,311.84,147.64,147.26,18.88,0.48,8.01,20.65,5.74,0,189.06
2023,4,28,7.84,0.58,346.62,114.39,144.36,15.1,0.38,6.17,18.33,7.57,0.25,235.94
2023,4,29,7.74,0.51,346.94,99.68,141.03,13.28,0.3,5.38,15.64,7.51,2.35,237.38
2023,4,30,7.9,0.55,329.02,106.35,143.27,14.06,0.31,5.85,16.68,7.08,0.06,270.25
2023,5,1,8.01,0.73,301.97,142.7,145.07,18.09,0.43,7.82,17.61,6.77,0,183.06
2023,5,2,7.9,0.73,311.99,145.2,144.66,18.29,0.43,7.86,19.78,6.65,0,183.69
2023,5,3,8.03,0.74,322.41,147.34,146.71,18.64,0.47,7.98,22.52,6.47,0,62.12
2023,5,4,7.99,0.73,330.6,144.42,144.23,18.19,0.45,7.93,25.82,5.43,0,99.69
2023,5,5,7.56,0.61,361.76,121.4,137.33,15.39,0.39,6.62,25.8,6.53,0,206.94
2023,5,6,7.89,0.68,335.11,136.4,144.84,17.44,0.44,7.38,21.83,8.12,0,234.75
2023,5,7,7.76,0.51,357.33,103.34,143.63,13.58,0.32,5.55,20.72,8.67,0.09,247.38
2023,5,8,7.86,0.6,344.23,121.91,144.41,15.79,0.36,6.59,20.1,9.16,0,287.81
2023,5,9,8,0.7,327.74,139.67,145.89,17.77,0.41,7.6,20.61,8.48,0,264.06
2023,5,10,8.13,0.73,326.7,146.84,146.41,18.55,0.46,8.1,23.31,7.87,0,175.5
2023,5,11,7.83,0.7,339.57,137.37,139.69,17.2,0.41,7.64,25.8,6.96,0,173.62
2023,5,12,7.44,0.65,348.23,130.04,134.52,16.02,0.41,7.16,25.01,8.24,0,227.12
2023,5,13,8.02,0.62,350.06,127.94,148.29,16.64,0.44,6.87,20.99,9.83,0,268.56
2023,5,14,8.25,0.72,330.46,146.29,150.76,18.84,0.52,7.93,22.26,8.85,0,253.06
2023,5,15,8.09,0.73,335.58,147.93,148.13,18.76,0.52,8.02,24.33,7.63,0,152.31
2023,5,16,8.32,0.73,342.74,147.26,149.59,18.8,0.52,8.13,28.21,5.98,0,151.38
2023,5,17,8.19,0.73,340.2,147.87,148.01,18.76,0.5,8.12,28.58,6.47,0,205.56
2023,5,18,8.25,0.62,345.49,128.02,151.26,16.77,0.45,6.91,22.09,9.64,0,266.31
2023,5,19,8.26,0.61,344.01,125.3,150.86,16.28,0.42,6.8,20.29,9.22,0,293.56
2023,5,20,8.24,0.61,352.73,127.97,152.94,16.72,0.41,6.85,20.73,8.79,0,252.62
2023,5,21,7.82,0.62,352.16,130.11,144.18,16.59,0.44,7,23.2,7.75,0,203.06
2023,5,22,6.73,0.56,370.39,111.88,120.67,13.02,0.33,6.29,25.96,7.63,0,219.75
2023,5,23,8.16,0.71,334.1,146.25,148.55,18.49,0.47,7.97,23.44,8.48,0,209.75
2023,5,24,8.08,0.65,346.71,132.59,146.09,16.94,0.44,7.27,26.48,6.1,0,197.12
2023,5,25,8.19,0.71,333.12,148.26,150.19,18.87,0.45,8.02,24.69,8,0,259.19
2023,5,26,8.11,0.66,347.25,137.68,148.8,17.72,0.48,7.43,24.93,6.1,0,187.62
2023,5,27,7.71,0.34,403.93,73.72,141.6,9.56,0.27,3.91,28.33,7.87,0.25,141.5
2023,5,28,7.24,0.38,400.9,83.07,135.45,10.37,0.27,4.29,29.1,9.77,0.39,169.81
2023,5,29,7.63,0.6,366.19,126.89,141.48,16.01,0.4,6.81,24.58,10.44,3.02,229.94
2023,5,30,8.26,0.7,332.77,148.07,151.41,18.81,0.5,8,24.33,8.24,0,218.69
2023,5,31,8.51,0.74,327.27,156.48,156.2,19.98,0.52,8.44,25.38,6.47,0,221.06
2023,6,1,7.78,0.57,385.33,121.64,144.16,15.45,0.42,6.51,28.64,6.1,0,229.62
2023,6,2,7.26,0.49,419.11,106.05,135.03,13.05,0.37,5.6,31.76,8.67,0,182.19
2023,6,3,7.72,0.59,375,125.62,142.91,15.74,0.43,6.72,28.01,9.46,0.21,271.38
2023,6,4,8.37,0.7,347.43,148.22,155.84,19.23,0.52,7.89,24.94,9.95,0,283.94
2023,6,5,8.56,0.74,332.29,158.16,157.95,20.3,0.55,8.47,24.07,8.79,0,280.62
2023,6,6,8.55,0.73,339.62,155.89,157.27,20.03,0.52,8.39,24.42,8.67,0,269
2023,6,7,8.46,0.72,347.09,153.17,156.45,19.62,0.52,8.2,25.46,9.64,0,233.75
2023,6,8,7.82,0.43,387.06,93.16,145.09,12.08,0.33,4.92,27.46,8,0,197.94
2023,6,9,7.4,0.44,427.8,96.8,140.29,12.2,0.32,5.02,31.48,7.87,0.52,129.69
2023,6,10,8,0.69,369.85,149.06,149.64,18.94,0.5,7.9,29.36,9.03,1.16,218.19
2023,6,11,8.43,0.71,353.67,153.8,157.36,19.86,0.55,8.15,25.58,9.64,0,238.69
2023,6,12,8.34,0.7,351.18,150.91,156.28,19.36,0.52,7.98,25.05,9.09,0,252.69
2023,6,13,8.32,0.6,368.81,129.6,155.45,16.95,0.45,6.88,26.42,9.77,0.1,221.88
2023,6,14,8.37,0.73,352.85,156.68,156.6,20.03,0.56,8.29,26.98,9.64,0,228.38
2023,6,15,8.36,0.69,359.81,149.11,155.98,19.2,0.55,7.91,25.41,10.93,0,285
2023,6,16,8.39,0.72,358.93,156.44,156.64,20.04,0.58,8.29,26.98,10.25,0,272.25
2023,6,17,8.28,0.7,367.43,151.68,153.38,19.39,0.56,8.11,29.71,9.16,0,220
2023,6,18,8.47,0.68,364.81,144.89,156.56,18.73,0.55,7.76,25.61,11.11,0,276.56
2023,6,19,8.47,0.66,359.71,141.2,156.64,18.22,0.53,7.58,24.51,10.68,0,268.56
2023,6,20,8.48,0.69,365.8,148.73,158.55,19.3,0.55,7.88,25.44,11.23,0,290.75
2023,6,21,8.51,0.73,351.8,156.91,157.25,20.08,0.57,8.39,26,10.62,0,277.81
2023,6,22,8.55,0.73,351.34,158.61,158.16,20.29,0.56,8.46,26.44,10.8,0,285.19
2023,6,23,8.59,0.74,348.88,158.78,158.35,20.33,0.56,8.5,27.44,10.19,0,250.5
2023,6,24,8.68,0.75,348.28,159.12,158.79,20.37,0.58,8.59,28.1,9.58,0,252.94
2023,6,25,8.79,0.76,341.93,161.41,160.69,20.75,0.59,8.71,27.94,9.77,0,277.56
2023,6,26,8.83,0.76,335.98,160.59,160.49,20.62,0.6,8.73,26.83,10.62,0,270.81
2023,6,27,8.69,0.74,351.02,159.93,160.79,20.69,0.62,8.53,27.12,10.5,0,258.25
2023,6,28,8.59,0.73,349.97,157.47,158.18,20.21,0.59,8.45,27.41,10.86,0,263.62
2023,6,29,8.56,0.72,360.66,153.74,158.77,19.95,0.59,8.19,26.9,11.96,0,265.75
2023,6,30,8.48,0.73,353.89,154.27,156.08,19.77,0.59,8.28,27.02,11.17,0,265.81
2023,7,1,8.25,0.7,365.66,149.73,151.98,19.02,0.56,8.04,27.84,11.11,0,245
2023,7,2,8.38,0.71,362.2,151.21,154.14,19.34,0.59,8.12,27.08,11.05,0,254.06
2023,7,3,8.44,0.73,354.48,154.52,154.85,19.66,0.59,8.32,27.66,10.62,0,255.31
2023,7,4,8.53,0.74,357.13,159.15,158.34,20.44,0.61,8.47,28.76,10.68,0,267.81
2023,7,5,8.55,0.74,350.81,158.24,158.02,20.34,0.62,8.46,28.05,11.6,0,267.94
2023,7,6,8.55,0.72,362.34,153.97,158.44,20.04,0.62,8.2,27.15,12.02,0,258.75
2023,7,7,8.53,0.71,362.95,152.64,158.4,19.82,0.61,8.12,27.15,12.45,0,272.62
2023,7,8,8.23,0.7,374.91,150.29,153.44,19.19,0.56,7.97,28.4,12.45,0,260
2023,7,9,8.13,0.66,390.59,143.18,152.16,18.48,0.56,7.56,28.82,13.06,0,244.38
2023,7,10,8.09,0.66,388.83,141.66,151.62,18.19,0.56,7.49,28.62,12.94,0,267.88
2023,7,11,8.32,0.73,373.34,155.73,156.16,19.96,0.6,8.2,29.44,11.41,0,315.12
2023,7,12,8.45,0.74,367.84,157.15,156.35,20.1,0.62,8.39,31.73,8.54,0,210.44
2023,7,13,8.28,0.72,376.25,153.48,154.15,19.58,0.6,8.16,33.11,7.32,0,224.81
2023,7,14,8.46,0.74,366.13,156.88,156.59,20.16,0.62,8.38,31.84,8.12,0,282.69
2023,7,15,8.51,0.74,366.11,155.36,156.33,19.94,0.61,8.36,31,10.31,0,263.25
2023,7,16,8.42,0.74,372.27,156.66,156.26,20.15,0.62,8.35,31.29,11.84,0,269.12
2023,7,17,8.28,0.73,374.04,153.98,154.47,19.74,0.6,8.17,31.72,11.9,0,266.69
2023,7,18,8.34,0.73,373.09,155.88,155.26,20,0.59,8.28,30.86,11.66,0,276.56
2023,7,19,8.51,0.76,360.2,156.66,156.13,20.15,0.6,8.44,30.3,11.11,0,268
2023,7,20,8.44,0.74,358.32,154.14,155.42,19.8,0.6,8.28,30.44,9.89,0,253
2023,7,21,8.46,0.75,358.04,156.12,156.1,20.09,0.61,8.37,30.62,9.28,0,234.69
2023,7,22,8.36,0.74,367.48,154.29,154.72,19.81,0.62,8.25,29.73,11.29,0,254.75
2023,7,23,8.25,0.73,380.82,154.54,154.11,19.84,0.62,8.19,31.42,12.63,0,261.81
2023,7,24,8.22,0.73,381.76,153.83,153.42,19.74,0.61,8.16,31.91,12.39,0,258.44
2023,7,25,8.01,0.72,387.95,151.59,151.21,19.36,0.61,7.96,32.44,11.41,0,255.44
2023,7,26,8.36,0.75,368.3,152.99,152.93,19.6,0.6,8.27,32.07,10.38,0,285.12
2023,7,27,8.26,0.73,371,151.4,153.01,19.42,0.6,8.09,32.48,8.36,0,223.31
2023,7,28,8.36,0.76,359.49,153.16,152.57,19.64,0.62,8.3,32.41,8.12,0,222.12
2023,7,29,8.01,0.72,370.99,148.41,149.17,19.02,0.59,7.9,30.14,12.76,0,255.62
2023,7,30,8.14,0.72,373.28,148.09,151.52,19.15,0.6,7.89,29.04,13.55,0,246.44
2023,7,31,8.02,0.72,374.99,147.83,149.37,19,0.58,7.86,29.94,13.37,0,255.88
2023,8,1,7.97,0.71,377.6,146.61,149,18.8,0.59,7.77,30.3,12.57,0,254.06
2023,8,2,8.14,0.74,364.8,151.68,151.06,19.45,0.61,8.1,29.91,10.99,0,241.44
2023,8,3,8.14,0.74,358.01,149.2,149.83,19.09,0.59,8.03,28.9,10.56,0,246.44
2023,8,4,7.85,0.71,375.65,144.69,145.89,18.38,0.57,7.73,28.68,12.63,0,259.38
2023,8,5,7.77,0.7,376.19,141.07,144.32,17.92,0.55,7.54,28.98,12.51,0,254.62
2023,8,6,8.1,0.73,357.27,146.34,148.32,18.71,0.58,7.93,29.46,10.56,0,248.69
2023,8,7,8.14,0.76,354.78,151.07,150.27,19.4,0.61,8.12,29.63,10.56,0,265
2023,8,8,8.02,0.71,371.15,141.79,148.36,18.38,0.58,7.62,28.58,12.7,0,265.88
2023,8,9,7.92,0.73,376.12,145.03,147.37,18.7,0.56,7.73,29.12,13.06,0,268.69
2023,8,10,7.84,0.72,371.09,142.77,145.89,18.38,0.55,7.61,29.2,13.31,0,289.12
2023,8,11,7.75,0.72,374.74,142.88,144.27,18.29,0.58,7.62,29.73,11.35,0,251.56
2023,8,12,7.42,0.7,391.88,137.8,138.41,17.44,0.55,7.35,32.36,12.94,0,223.5
2023,8,13,6.75,0.58,428.35,113.08,125.07,13.9,0.44,6.08,34.92,15.14,0,234.81
2023,8,14,6.83,0.59,433.46,117.73,129.56,14.74,0.46,6.18,34.28,16.17,0,251.75
2023,8,15,7.02,0.65,412,129.34,133.48,16.22,0.51,6.78,31.18,17.21,0,279.75
2023,8,16,7.23,0.65,402.91,129.36,136.94,16.45,0.52,6.8,31.05,16.11,0,278.88
2023,8,17,7.3,0.68,403.41,134.73,138.17,17.19,0.53,7.08,31.62,16.11,0,282.75
2023,8,18,7.3,0.68,403.04,134.16,137.55,17.12,0.53,7.07,31.57,15.99,0,271.38
2023,8,19,7.26,0.67,399.83,131.5,137.36,16.84,0.52,6.91,30.93,15.44,0,279.38
2023,8,20,7.31,0.7,381.86,134.15,136.57,17.07,0.51,7.14,30.19,14.34,0,285.94
2023,8,21,7.57,0.72,364.9,137.45,140.2,17.66,0.53,7.38,28.9,13.73,0,287.31
2023,8,22,7.6,0.73,357.45,138.55,139.35,17.7,0.54,7.51,29.73,12.94,0,299.5
2023,8,23,7.4,0.72,367.59,136.47,137.55,17.38,0.53,7.3,30.05,13.67,0,270.56
2023,8,24,7.6,0.73,365.84,137.84,140.02,17.75,0.55,7.44,29.05,12.21,0,286.56
2023,8,25,7.3,0.69,385.12,130.76,136.88,16.8,0.52,6.93,28.18,14.1,0,280.44
2023,8,26,7.2,0.68,384.56,128.76,134.49,16.47,0.52,6.85,28.61,14.65,0,278.69
2023,8,27,7.19,0.69,379.25,129.77,134.32,16.48,0.5,6.92,27.93,13.49,0,253
2023,8,28,6.99,0.62,393.73,117.38,131.02,14.91,0.45,6.25,27.92,14.16,0,254.5
2023,8,29,6.87,0.63,393.21,118.3,129.34,14.99,0.45,6.28,28.61,14.04,0,267.5
2023,8,30,7.09,0.71,373.11,133.19,133.41,16.81,0.5,7.06,29.32,12.45,0,255.75
2023,8,31,7.08,0.72,371.52,133.54,133.62,16.94,0.52,7.06,29.65,11.11,0,232.62
2023,9,1,7.2,0.73,369.56,133.98,135,17.11,0.52,7.13,29.54,13.18,0,267.75
2023,9,2,7.21,0.73,365.54,133.38,135.13,17.06,0.53,7.1,28.07,12.63,0,278.44
2023,9,3,6.96,0.69,376.03,126.34,131.28,16.15,0.5,6.68,27.88,12.88,0,288.31
2023,9,4,6.8,0.7,376.41,125.46,127.06,15.88,0.48,6.7,28.47,12.57,0,237.25
2023,9,5,6.9,0.72,374.73,130.34,129.85,16.54,0.5,6.91,29.51,11.78,0,245.25
2023,9,6,6.76,0.7,373.35,126.45,126.46,15.85,0.48,6.76,30.44,9.83,0,230.56
2023,9,7,7.12,0.75,355.74,132.2,131.85,16.77,0.51,7.12,30.05,8.67,0,218.19
2023,9,8,6.91,0.73,373.3,127.96,128.8,16.23,0.48,6.85,32.61,6.41,0,219.44
2023,9,9,6.7,0.71,380.58,126.86,127.11,16.02,0.48,6.68,29.16,12.82,0,258.88
2023,9,10,6.82,0.7,383.86,122.91,129.25,15.76,0.47,6.49,28.12,14.47,0,270.88
2023,9,11,6.76,0.73,371.02,127.1,127.26,16.07,0.46,6.75,29.23,11.41,0,215.56
2023,9,12,6.36,0.68,385.34,117.76,119.58,14.8,0.44,6.27,30.8,9.58,0,229.94
2023,9,13,5.96,0.48,409.16,85.08,114.88,10.88,0.32,4.42,28.49,12.63,0.97,286.62
2023,9,14,6.64,0.72,361.06,123.45,123.76,15.53,0.45,6.62,27.48,10.5,0,302
2023,9,15,6.65,0.73,355.14,124.02,123.75,15.58,0.43,6.66,27.09,10.07,0,267.31
2023,9,16,6.53,0.72,355.07,121.4,121.2,15.19,0.41,6.54,27,9.83,0,296.88
2023,9,17,6.61,0.73,347.6,123.18,122.9,15.54,0.43,6.63,26.56,10.5,0,237.75
2023,9,18,6.57,0.73,354.43,121.21,122.36,15.28,0.42,6.5,26.84,11.41,0,257.44
2023,9,19,6.5,0.73,356.33,121.37,121.38,15.28,0.42,6.5,26.94,12.33,0,238.88
2023,9,20,6.23,0.7,363.7,116.01,116.69,14.47,0.4,6.21,26.42,12.33,0,288.19
2023,9,21,6.19,0.7,371.66,113.75,115.29,14.17,0.39,6.12,26.78,12.15,0,289.62
2023,9,22,6.23,0.71,375.09,116,116.53,14.48,0.41,6.21,27.81,11.72,0,179.56
2023,9,23,6.15,0.71,370.12,114.26,114.32,14.17,0.39,6.16,29.3,10.68,0,183.88
2023,9,24,6.23,0.72,359.62,115.35,115.26,14.38,0.39,6.24,27.48,11.96,0,267.5
2023,9,25,6.16,0.71,359.05,113.8,114.38,14.17,0.37,6.14,26.88,12.27,0,259.69
2023,9,26,6.3,0.74,356.06,116.73,116.55,14.59,0.38,6.31,27.1,11.72,0,256.19
2023,9,27,6.17,0.73,361.01,115.34,115.4,14.43,0.39,6.18,26.95,10.8,0,213.44
2023,9,28,6.11,0.73,358.74,112.81,112.98,14.01,0.38,6.11,27.8,9.64,0,191.88
2023,9,29,6.1,0.73,354.05,114.16,113.9,14.28,0.38,6.13,27.89,8.79,0,214.44
2023,9,30,5.99,0.71,363.73,111.66,112.89,13.99,0.38,5.93,26.56,12.02,0,294.5
2023,10,1,5.77,0.38,392.77,61.17,109.77,8.48,0.24,3.15,25.44,12.82,0,225.12
2023,10,2,-999,-999,401.1,-999,-999,-999,-999,3.48,24.29,11.72,0.04,263
2023,10,3,-999,-999,377.89,-999,-999,-999,-999,5.02,25.02,11.23,0.03,243.69
2023,10,4,-999,-999,380.27,-999,-999,-999,-999,4.73,24.57,10.56,0,182.69
2023,10,5,-999,-999,403.59,-999,-999,-999,-999,4.35,27.68,8.48,0,154.56
2023,10,6,-999,-999,376.14,-999,-999,-999,-999,5.28,26.48,11.05,0,247.69
2023,10,7,-999,-999,367.39,-999,-999,-999,-999,5.32,24.44,10.19,0,243.31
2023,10,8,-999,-999,385.23,-999,-999,-999,-999,5.1,25.23,10.44,0,201.81
2023,10,9,-999,-999,413.08,-999,-999,-999,-999,2.99,25.2,12.02,16.52,187.81
2023,10,10,-999,-999,394.8,-999,-999,-999,-999,4.61,25.04,14.22,2.16,241.31
2023,10,11,-999,-999,367.2,-999,-999,-999,-999,4.83,23.45,11.9,0.04,224.31
2023,10,12,-999,-999,352.66,-999,-999,-999,-999,5.05,23.17,11.23,0,196.19
2023,10,13,-999,-999,342.67,-999,-999,-999,-999,5.06,23.08,11.17,0.03,225.31
2023,10,14,5.04,-999,352.12,-999,-999,-999,-999,4.99,23.45,11.54,0.01,192.94
2023,10,15,-999,-999,381.7,-999,-999,-999,-999,2.86,22.24,11.41,0.25,270.75
2023,10,16,-999,-999,361.01,-999,-999,-999,-999,4.42,22.55,10.68,0.01,263.5
2023,10,17,4.89,-999,355.57,-999,-999,-999,-999,4.83,22.26,10.62,0,215.81
2023,10,18,-999,-999,364.26,-999,-999,-999,-999,4.64,22.57,11.05,0.08,212.44
2023,10,19,-999,-999,359.72,-999,-999,-999,-999,4.35,22.83,11.17,0.01,276.94
2023,10,20,-999,-999,353.27,-999,-999,-999,-999,4.57,22.85,10.86,0,195.81
2023,10,21,4.71,-999,355.78,-999,-999,-999,-999,4.68,23.9,9.34,0,136.31
2023,10,22,4.69,-999,361.9,-999,-999,-999,-999,4.63,26.51,7.81,0,107.75
2023,10,23,-999,-999,358.51,-999,-999,-999,-999,4.62,25.36,7.87,0,138.19
2023,10,24,4.56,-999,367.38,-999,-999,-999,-999,4.44,25.58,9.03,0,139.06
2023,10,25,4.59,-999,347.58,-999,-999,-999,-999,4.57,25.88,8.06,0,94.5
2023,10,26,4.55,-999,353.83,-999,-999,-999,-999,4.52,27.29,7.32,0,147.62
2023,10,27,-999,-999,392.21,-999,-999,-999,-999,3.06,24.56,8.67,5.38,143.19
2023,10,28,-999,-999,394.59,-999,-999,-999,-999,4.27,25.96,11.66,13.59,115.12
2023,10,29,-999,-999,408.1,-999,-999,-999,-999,2.15,24.8,11.35,0.01,136.56
2023,10,30,-999,-999,390.5,-999,-999,-999,-999,3.91,23.93,11.05,0.06,109.81
2023,10,31,-999,-999,381.55,-999,-999,-999,-999,4.06,23.87,10.31,0,106.25
2023,11,1,4.24,-999,379.68,-999,-999,-999,-999,4.12,24.21,11.05,0.12,96.25
2023,11,2,-999,-999,375.4,-999,-999,-999,-999,4.18,23.53,10.74,0,174.5
2023,11,3,4.27,-999,348.34,-999,-999,-999,-999,4.23,22.33,11.29,0.04,218.88
2023,11,4,4.29,-999,333.57,-999,-999,-999,-999,4.26,22.57,8.12,0,175.38
2023,11,5,4.21,-999,337.15,-999,-999,-999,-999,4.15,22.53,8.12,0,188.56
2023,11,6,4.25,-999,324.09,-999,-999,-999,-999,4.21,21.16,7.87,0,185.12
2023,11,7,4.2,-999,326.82,-999,-999,-999,-999,4.15,21.41,7.32,0,171
2023,11,8,4.15,-999,326.62,-999,-999,-999,-999,4.12,21.54,6.71,0,178.81
2023,11,9,4.11,-999,329.88,-999,-999,-999,-999,4.07,21.35,7.51,0,186.81
2023,11,10,4.03,-999,333.02,-999,-999,-999,-999,3.94,19.67,10.01,0,188.56
2023,11,11,-999,-999,348.41,-999,-999,-999,-999,3.06,20.95,6.77,0,74.38
2023,11,12,-999,-999,392.34,-999,-999,-999,-999,1.04,21.66,7.14,0.53,97.19
2023,11,13,-999,-999,405.85,-999,-999,-999,-999,3.44,24.89,9.7,0.01,148.62
2023,11,14,-999,-999,373.8,-999,-999,-999,-999,2.66,21.37,10.68,1.41,265.81
2023,11,15,-999,-999,346.27,-999,-999,-999,-999,3.62,19.97,9.89,0.1,195.06
2023,11,16,3.74,-999,334.6,-999,-999,-999,-999,3.67,19.56,9.89,0,198.56
2023,11,17,-999,-999,356.01,-999,-999,-999,-999,2.83,20.64,11.35,0.23,236.94
2023,11,18,3.69,-999,346.89,-999,-999,-999,-999,3.63,19.93,10.31,0.01,196.06
2023,11,19,-999,-999,362.02,-999,-999,-999,-999,0.8,17.06,10.07,18.8,234.31
2023,11,20,-999,-999,346.35,-999,-999,-999,-999,2.58,16.28,7.87,0.2,277.31
2023,11,21,-999,-999,322.28,-999,-999,-999,-999,3.42,16.79,7.63,0.01,259.44
2023,11,22,-999,-999,325.13,-999,-999,-999,-999,2.89,16.72,6.16,0,104.56
2023,11,23,-999,-999,322.67,-999,-999,-999,-999,3.52,18.07,7.39,0,133.19
2023,11,24,3.59,-999,310.8,-999,-999,-999,-999,3.55,17.66,7.81,0,129.19
2023,11,25,-999,-999,340.55,-999,-999,-999,-999,1.93,16.68,8.12,0,144.75
2023,11,26,3.55,-999,323.47,-999,-999,-999,-999,3.44,16.84,6.84,0.09,218.5
2023,11,27,-999,-999,356.72,-999,-999,-999,-999,1.6,15.94,8,1.37,275.88
2023,11,28,-999,-999,327.66,-999,-999,-999,-999,2.27,13.96,6.53,0.01,253.06
2023,11,29,3.45,-999,309.67,-999,-999,-999,-999,3.43,15.52,6.29,0,117.19
2023,11,30,-999,-999,313.45,-999,-999,-999,-999,3.31,15.9,6.84,0,167.5
2023,12,1,-999,-999,311.17,-999,-999,-999,-999,3.35,16.05,6.59,0,133.88
2023,12,2,3.36,-999,310.78,-999,-999,-999,-999,3.29,17.88,7.2,0,111
2023,12,3,3.38,-999,313.75,-999,-999,-999,-999,3.36,18.09,6.84,0,116.12
2023,12,4,-999,-999,340.16,-999,-999,-999,-999,3.21,21.22,7.81,0,133
2023,12,5,-999,-999,389.8,-999,-999,-999,-999,1.56,19.21,8.79,13.33,182.38
2023,12,6,-999,-999,350.29,-999,-999,-999,-999,1.9,17.13,10.01,0.93,234.5
2023,12,7,-999,-999,348.51,-999,-999,-999,-999,2.36,17.46,9.4,0.23,178.38
2023,12,8,-999,-999,327.8,-999,-999,-999,-999,2.98,16.62,7.81,0.12,195.81
2023,12,9,-999,-999,336.14,-999,-999,-999,-999,1.51,15.52,8.79,0.78,214.5
